name,n,stem,Adams filtration,shift,tautorsion,h0info,h0target,h1info,h1target,h2info,h2target,h3info,h3target,E,H,P,C2,label,angle,drinfo,drtarget,nulldif,XX
105_0_1,105,0,1,0,0,,,,,,,,,106_0_1,,52_51_3,,0,,,,,XX
106_0_1,106,0,1,0,0,,,,,,,,,107_0_1,,,,0,,,,,XX
107_0_1,107,0,1,0,0,,,,,,,,,108_0_1,,,,0,,,,,XX
108_0_1,108,0,1,0,0,,,,,,,,,109_0_1,,,,0,,,,,XX
109_0_1,109,0,1,0,0,,,,,,,,,110_0_1,,54_53_3,,0,,,,,XX
110_0_1,110,0,1,0,0,,,,,,,,,111_0_1,,,,0,,,,,XX
111_0_1,111,0,1,0,0,,,,,,,,,112_0_1,,,,0,,,,,XX
112_0_1,112,0,1,0,0,,,,,,,,,113_0_1,,,,0,,,,,XX
113_0_1,113,0,1,0,0,,,,,,,,,114_0_1,,56_55_3,,0,,,,,XX
114_0_1,114,0,1,0,0,,,,,,,,,115_0_1,,,,0,,,,,XX
115_0_1,115,0,1,0,0,,,,,,,,,116_0_1,,,,0,,,,,XX
116_0_1,116,0,1,0,0,,,,,,,,,117_0_1,,,,0,,,,,XX
117_0_1,117,0,1,0,0,,,,,,,,,118_0_1,,58_57_3,,0,,,,,XX
118_0_1,118,0,1,0,0,,,,,,,,,119_0_1,,,,0,,,,,XX
119_0_1,119,0,1,0,0,,,,,,,,,120_0_1,,,,0,,,,,XX
120_0_1,120,0,1,0,0,,,,,,,,,121_0_1,,,,0,,,,,XX
121_0_1,121,0,1,0,0,,,,,,,,,122_0_1,,60_59_3,,0,,,,,XX
122_0_1,122,0,1,0,0,,,,,,,,,123_0_1,,,,0,,,,,XX
123_0_1,123,0,1,0,0,,,,,,,,,124_0_1,,,,0,,,,,XX
124_0_1,124,0,1,0,0,,,,,,,,,125_0_1,,,,0,,,,,XX
125_0_1,125,0,1,0,0,,,,,,,,,126_0_1,,62_61_3,,0,,,,,XX
126_0_1,126,0,1,0,0,,,,,,,,,127_0_1,,,,0,,,,,XX
127_0_1,127,0,1,0,0,,,,,,,,,128_0_1,,,,0,,,,,XX
128_0_1,128,0,1,0,0,,,,,,,,,129_0_1,,,,0,,,,,XX
129_0_1,129,0,1,0,0,,,,,,,,,130_0_1,,64_63_3_2,,0,,,,,XX
130_0_1,130,0,1,0,0,,,,,,,,,131_0_1,,,,0,,,,,XX
131_0_1,131,0,1,0,0,,,,,,,,,132_0_1,,,,0,,,,,XX
132_0_1,132,0,1,0,0,,,,,,,,,133_0_1,,,,0,,,,,XX
133_0_1,133,0,1,0,0,,,,,,,,,134_0_1,,66_65_3_2,,0,,,,,XX
134_0_1,134,0,1,0,0,,,,,,,,,135_0_1,,,,0,,,,,XX
135_0_1,135,0,1,0,0,,,,,,,,,136_0_1,,,,0,,,,,XX
136_0_1,136,0,1,0,0,,,,,,,,,137_0_1,,,,0,,,,,XX
137_0_1,137,0,1,0,0,,,,,,,,,138_0_1,,68_67_3,,0,,,,,XX
138_0_1,138,0,1,0,0,,,,,,,,,139_0_1,,,,0,,,,,XX
139_0_1,139,0,1,0,0,,,,,,,,,140_0_1,,,,0,,,,,XX
140_0_1,140,0,1,0,0,,,,,,,,,141_0_1,,,,0,,,,,XX
141_0_1,141,0,1,0,0,,,,,,,,,142_0_1,,70_69_3_1,,0,,,,,XX
142_0_1,142,0,1,0,0,,,,,,,,,143_0_1,,,,0,,,,,XX
143_0_1,143,0,1,0,0,,,,,,,,,144_0_1,,,,0,,,,,XX
144_0_1,144,0,1,0,0,,,,,,,,,145_0_1,,,,0,,,,,XX
145_0_1,145,0,1,0,0,,,,,,,,,146_0_1,,72_71_3_1,,0,,,,,XX
146_0_1,146,0,1,0,0,,,,,,,,,147_0_1,,,,0,,,,,XX
147_0_1,147,0,1,0,0,,,,,,,,,148_0_1,,,,0,,,,,XX
148_0_1,148,0,1,0,0,,,,,,,,,149_0_1,,,,0,,,,,XX
149_0_1,149,0,1,0,0,,,,,,,,,150_0_1,,74_73_3,,0,,,,,XX
150_0_1,150,0,1,0,0,,,,,,,,,151_0_1,,,,0,,,,,XX
151_0_1,151,0,1,0,0,,,,,,,,,152_0_1,,,,0,,,,,XX
152_0_1,152,0,1,0,0,,,,,,,,,153_0_1,,,,0,,,,,XX
0_1_1,0,1,1,0,0,,,,0_2_2,,,,0_8_2,,,,,0 1,,,,,XX
2_0_2,2,0,2,0,0,,2_0_3,,,,,,,3_0_2,,,,0 0,,,,,XX
2_1_1,2,1,1,0,0,,2_1_2,,2_2_2,,,,,3_1_1,3_0_0,,,1,,,,,XX
3_0_2,3,0,2,0,0,,3_0_3,,,,,,,4_0_2,,,,0 0,,,,,XX
3_1_1,3,1,1,0,0,,,,3_2_2,,,,,4_1_1,,,,1,,,,,XX
4_0_2,4,0,2,0,0,,4_0_3,,,,4_3_3_0,,,5_0_2,,,,0 0,,,,,XX
4_1_1,4,1,1,0,0,,,,4_2_2,,,,,5_1_1,,,,1,,,,,XX
5_0_2,5,0,2,0,0,,5_0_3,,,,5_3_3,,,6_0_2,,2_1_4,,0 0,,,,,XX
5_1_1,5,1,1,0,0,,,,5_2_2,,,,,6_1_1,,,,1,,,,,XX
6_0_2,6,0,2,0,0,,6_0_3,,,,6_3_3,,,7_0_2,,,,0 0,,,,,XX
6_1_1,6,1,1,0,0,,,,6_2_2,,,,,7_1_1,,,,1,,,,,XX
7_0_2,7,0,2,0,0,,7_0_3,,,,7_3_3,,,8_0_2,,,,0 0,,,,,XX
7_1_1,7,1,1,0,0,,,,7_2_2,,,,7_8_2,8_1_1,,,,1,,,,,XX
8_0_2,8,0,2,0,0,,8_0_3,,,,8_3_3,,8_7_3_0,9_0_2,,,,0 0,,,,,XX
8_1_1,8,1,1,0,0,,,,8_2_2,,,,8_8_2_1,9_1_1,,,,1,,,,,XX
9_0_2,9,0,2,0,0,,9_0_3,,,,9_3_3,,9_7_3,10_0_2,,4_3_4,,0 0,,,,,XX
9_1_1,9,1,1,0,0,,,,9_2_2,,,,9_8_2_1,10_1_1,,4_4_3,,1,,,,,XX
10_0_2,10,0,2,0,0,,10_0_3,,,,10_3_3,,10_7_3,11_0_2,,,,0 0,,,,,XX
10_1_1,10,1,1,0,0,,,,10_2_2,,,,10_8_2,11_1_1,,,,1,,,,,XX
11_0_2,11,0,2,0,0,,11_0_3,,,,11_3_3,,11_7_3,12_0_2,,,,0 0,,,,,XX
11_1_1,11,1,1,0,0,,,,11_2_2,,,,11_8_2,12_1_1,,5_5_3,,1,,,,,XX
12_0_2,12,0,2,0,0,,12_0_3,,,,12_3_3,,12_7_3,13_0_2,,,,0 0,,,,,XX
12_1_1,12,1,1,0,0,,,,12_2_2,,,,12_8_2,13_1_1,,,,1,,,,,XX
13_0_2,13,0,2,0,0,,13_0_3,,,,13_3_3,,13_7_3,14_0_2,,6_5_4,,0 0,,,,,XX
13_1_1,13,1,1,0,0,,,,13_2_2,,,,13_8_2,14_1_1,,,,1,,,,,XX
14_0_2,14,0,2,0,0,,14_0_3,,,,14_3_3,,14_7_3,15_0_2,,,,0 0,,,,,XX
14_1_1,14,1,1,0,0,,,,14_2_2,,,,14_8_2,15_1_1,,,,1,,,,,XX
15_0_2,15,0,2,0,0,,15_0_3,,,,15_3_3,,15_7_3,16_0_2,,,,0 0,,,,,XX
15_1_1,15,1,1,0,0,,,,15_2_2,,,,15_8_2,16_1_1,,,,1,,,,,XX
16_0_2,16,0,2,0,0,,16_0_3,,,,16_3_3,,16_7_3,17_0_2,,,,0 0,,,,,XX
16_1_1,16,1,1,0,0,,,,16_2_2,,,,16_8_2,17_1_1,,,,1,,,,,XX
17_0_2,17,0,2,0,0,,17_0_3,,,,17_3_3,,17_7_3,18_0_2,,8_7_4_1,,0 0,,,,,XX
17_1_1,17,1,1,0,0,,,,17_2_2,,,,17_8_2,18_1_1,,8_8_3_0,,1,,,,,XX
18_0_2,18,0,2,0,0,,18_0_3,,,,18_3_3,,18_7_3,19_0_2,,,,0 0,,,,,XX
18_1_1,18,1,1,0,0,,,,18_2_2,,,,18_8_2,19_1_1,,,,1,,,,,XX
19_0_2,19,0,2,0,0,,19_0_3,,,,19_3_3,,19_7_3,20_0_2,,,,0 0,,,,,XX
19_1_1,19,1,1,0,0,,,,19_2_2,,,,19_8_2,20_1_1,,9_9_3_0,,1,,,,,XX
20_0_2,20,0,2,0,0,,20_0_3,,,,20_3_3,,20_7_3,21_0_2,,,,0 0,,,,,XX
20_1_1,20,1,1,0,0,,,,20_2_2,,,,20_8_2,21_1_1,,,,1,,,,,XX
21_0_2,21,0,2,0,0,,21_0_3,,,,21_3_3,,21_7_3,22_0_2,,10_9_4_1,,0 0,,,,,XX
21_1_1,21,1,1,0,0,,,,21_2_2,,,,21_8_2,22_1_1,,10_10_3,,1,,,,,XX
22_0_2,22,0,2,0,0,,22_0_3,,,,22_3_3,,22_7_3,23_0_2,,,,0 0,,,,,XX
22_1_1,22,1,1,0,0,,,,22_2_2,,,,22_8_2,23_1_1,,,,1,,,,,XX
23_0_2,23,0,2,0,0,,23_0_3,,,,23_3_3,,23_7_3,24_0_2,,,,0 0,,,,,XX
23_1_1,23,1,1,0,0,,,,23_2_2,,,,23_8_2,24_1_1,,,,1,,,,,XX
24_0_2,24,0,2,0,0,,24_0_3,,,,24_3_3,,24_7_3,25_0_2,,,,0 0,,,,,XX
24_1_1,24,1,1,0,0,,,,24_2_2,,,,24_8_2,25_1_1,,,,1,,,,,XX
25_0_2,25,0,2,0,0,,25_0_3,,,,25_3_3,,25_7_3,26_0_2,,12_11_4,,0 0,,,,,XX
25_1_1,25,1,1,0,0,,,,25_2_2,,,,25_8_2,26_1_1,,12_12_3,,1,,,,,XX
26_0_2,26,0,2,0,0,,26_0_3,,,,26_3_3,,26_7_3,27_0_2,,,,0 0,,,,,XX
26_1_1,26,1,1,0,0,,,,26_2_2,,,,26_8_2,27_1_1,,,,1,,,,,XX
27_0_2,27,0,2,0,0,,27_0_3,,,,27_3_3,,27_7_3,28_0_2,,,,0 0,,,,,XX
27_1_1,27,1,1,0,0,,,,27_2_2,,,,27_8_2,28_1_1,,13_13_3,,1,,,,,XX
28_0_2,28,0,2,0,0,,28_0_3,,,,28_3_3,,28_7_3,29_0_2,,,,0 0,,,,,XX
28_1_1,28,1,1,0,0,,,,28_2_2,,,,28_8_2,29_1_1,,,,1,,,,,XX
29_0_2,29,0,2,0,0,,29_0_3,,,,29_3_3,,29_7_3,30_0_2,,14_13_4,,0 0,,,,,XX
29_1_1,29,1,1,0,0,,,,29_2_2,,,,29_8_2,30_1_1,,,,1,,,,,XX
30_0_2,30,0,2,0,0,,30_0_3,,,,30_3_3,,30_7_3,31_0_2,,,,0 0,,,,,XX
30_1_1,30,1,1,0,0,,,,30_2_2,,,,30_8_2,31_1_1,,,,1,,,,,XX
31_0_2,31,0,2,0,0,,31_0_3,,,,31_3_3,,31_7_3,32_0_2,,,,0 0,,,,,XX
31_1_1,31,1,1,0,0,,,,31_2_2,,,,31_8_2,32_1_1,,,,1,,,,,XX
32_0_2,32,0,2,0,0,,32_0_3,,,,32_3_3,,32_7_3,33_0_2,,,,0 0,,,,,XX
32_1_1,32,1,1,0,0,,,,32_2_2,,,,32_8_2,33_1_1,,,,1,,,,,XX
33_0_2,33,0,2,0,0,,33_0_3,,,,33_3_3,,33_7_3,34_0_2,,16_15_4_1,,0 0,,,,,XX
33_1_1,33,1,1,0,0,,,,33_2_2,,,,33_8_2,34_1_1,,16_16_3,,1,,,,,XX
34_0_2,34,0,2,0,0,,34_0_3,,,,34_3_3,,34_7_3,35_0_2,,,,0 0,,,,,XX
34_1_1,34,1,1,0,0,,,,34_2_2,,,,34_8_2,35_1_1,,,,1,,,,,XX
35_0_2,35,0,2,0,0,,35_0_3,,,,35_3_3,,35_7_3,36_0_2,,,,0 0,,,,,XX
35_1_1,35,1,1,0,0,,,,35_2_2,,,,35_8_2,36_1_1,,17_17_3_0,,1,,,,,XX
36_0_2,36,0,2,0,0,,36_0_3,,,,36_3_3,,36_7_3,37_0_2,,,,0 0,,,,,XX
36_1_1,36,1,1,0,0,,,,36_2_2,,,,36_8_2,37_1_1,,,,1,,,,,XX
37_0_2,37,0,2,0,0,,37_0_3,,,,37_3_3,,37_7_3,38_0_2,,18_17_4_1,,0 0,,,,,XX
37_1_1,37,1,1,0,0,,,,37_2_2,,,,37_8_2,38_1_1,,18_18_3_0,,1,,,,,XX
38_0_2,38,0,2,0,0,,38_0_3,,,,38_3_3,,38_7_3,39_0_2,,,,0 0,,,,,XX
38_1_1,38,1,1,0,0,,,,38_2_2,,,,38_8_2,39_1_1,,,,1,,,,,XX
39_0_2,39,0,2,0,0,,39_0_3,,,,39_3_3,,39_7_3,40_0_2,,,,0 0,,,,,XX
39_1_1,39,1,1,0,0,,,,39_2_2,,,,39_8_2,40_1_1,,,,1,,,,,XX
40_0_2,40,0,2,0,0,,40_0_3,,,,40_3_3,,40_7_3,41_0_2,,,,0 0,,,,,XX
40_1_1,40,1,1,0,0,,,,40_2_2,,,,40_8_2,41_1_1,,,,1,,,,,XX
41_0_2,41,0,2,0,0,,41_0_3,,,,41_3_3,,41_7_3,42_0_2,,20_19_4,,0 0,,,,,XX
41_1_1,41,1,1,0,0,,,,41_2_2,,,,41_8_2,42_1_1,,20_20_3,,1,,,,,XX
42_0_2,42,0,2,0,0,,42_0_3,,,,42_3_3,,42_7_3,43_0_2,,,,0 0,,,,,XX
42_1_1,42,1,1,0,0,,,,42_2_2,,,,42_8_2,43_1_1,,,,1,,,,,XX
43_0_2,43,0,2,0,0,,43_0_3,,,,43_3_3,,43_7_3,44_0_2,,,,0 0,,,,,XX
43_1_1,43,1,1,0,0,,,,43_2_2,,,,43_8_2,44_1_1,,21_21_3_0,,1,,,,,XX
44_0_2,44,0,2,0,0,,44_0_3,,,,44_3_3,,44_7_3,45_0_2,,,,0 0,,,,,XX
44_1_1,44,1,1,0,0,,,,44_2_2,,,,44_8_2,45_1_1,,,,1,,,,,XX
45_0_2,45,0,2,0,0,,45_0_3,,,,45_3_3,,45_7_3,46_0_2,,22_21_4,,0 0,,,,,XX
45_1_1,45,1,1,0,0,,,,45_2_2,,,,45_8_2,46_1_1,,22_22_3,,1,,,,,XX
46_0_2,46,0,2,0,0,,46_0_3,,,,46_3_3,,46_7_3,47_0_2,,,,0 0,,,,,XX
46_1_1,46,1,1,0,0,,,,46_2_2,,,,46_8_2,47_1_1,,,,1,,,,,XX
47_0_2,47,0,2,0,0,,47_0_3,,,,47_3_3,,47_7_3,48_0_2,,,,0 0,,,,,XX
47_1_1,47,1,1,0,0,,,,47_2_2,,,,47_8_2,48_1_1,,,,1,,,,,XX
48_0_2,48,0,2,0,0,,48_0_3,,,,48_3_3,,48_7_3,49_0_2,,,,0 0,,,,,XX
48_1_1,48,1,1,0,0,,,,48_2_2,,,,48_8_2,49_1_1,,,,1,,,,,XX
49_0_2,49,0,2,0,0,,49_0_3,,,,49_3_3,,49_7_3,50_0_2,,24_23_4_1,,0 0,,,,,XX
49_1_1,49,1,1,0,0,,,,49_2_2,,,,49_8_2,50_1_1,,24_24_3,,1,,,,,XX
50_0_2,50,0,2,0,0,,50_0_3,,,,50_3_3,,50_7_3,51_0_2,,,,0 0,,,,,XX
50_1_1,50,1,1,0,0,,,,50_2_2,,,,50_8_2,51_1_1,,,,1,,,,,XX
51_0_2,51,0,2,0,0,,51_0_3,,,,51_3_3,,51_7_3,52_0_2,,,,0 0,,,,,XX
51_1_1,51,1,1,0,0,,,,51_2_2,,,,51_8_2,52_1_1,,25_25_3,,1,,,,,XX
52_0_2,52,0,2,0,0,,52_0_3,,,,52_3_3,,52_7_3,53_0_2,,,,0 0,,,,,XX
52_1_1,52,1,1,0,0,,,,52_2_2,,,,52_8_2,53_1_1,,,,1,,,,,XX
53_0_2,53,0,2,0,0,,53_0_3,,,,53_3_3,,53_7_3,54_0_2,,26_25_4,,0 0,,,,,XX
53_1_1,53,1,1,0,0,,,,53_2_2,,,,53_8_2,54_1_1,,26_26_3,,1,,,,,XX
54_0_2,54,0,2,0,0,,54_0_3,,,,54_3_3,,54_7_3,55_0_2,,,,0 0,,,,,XX
54_1_1,54,1,1,0,0,,,,54_2_2,,,,54_8_2,55_1_1,,,,1,,,,,XX
55_0_2,55,0,2,0,0,,55_0_3,,,,55_3_3,,55_7_3,56_0_2,,,,0 0,,,,,XX
55_1_1,55,1,1,0,0,,,,55_2_2,,,,55_8_2,56_1_1,,,,1,,,,,XX
56_0_2,56,0,2,0,0,,56_0_3,,,,56_3_3,,56_7_3,57_0_2,,,,0 0,,,,,XX
56_1_1,56,1,1,0,0,,,,56_2_2,,,,56_8_2,57_1_1,,,,1,,,,,XX
57_0_2,57,0,2,0,0,,57_0_3,,,,57_3_3,,57_7_3,58_0_2,,28_27_4,,0 0,,,,,XX
57_1_1,57,1,1,0,0,,,,57_2_2,,,,57_8_2,58_1_1,,28_28_3,,1,,,,,XX
58_0_2,58,0,2,0,0,,58_0_3,,,,58_3_3,,58_7_3,59_0_2,,,,0 0,,,,,XX
58_1_1,58,1,1,0,0,,,,58_2_2,,,,58_8_2,59_1_1,,,,1,,,,,XX
59_0_2,59,0,2,0,0,,59_0_3,,,,59_3_3,,59_7_3,60_0_2,,,,0 0,,,,,XX
59_1_1,59,1,1,0,0,,,,59_2_2,,,,59_8_2,60_1_1,,29_29_3,,1,,,,,XX
60_0_2,60,0,2,0,0,,60_0_3,,,,60_3_3,,60_7_3,61_0_2,,,,0 0,,,,,XX
60_1_1,60,1,1,0,0,,,,60_2_2,,,,60_8_2,61_1_1,,,,1,,,,,XX
61_0_2,61,0,2,0,0,,61_0_3,,,,61_3_3,,61_7_3,62_0_2,,30_29_4,,0 0,,,,,XX
61_1_1,61,1,1,0,0,,,,61_2_2,,,,61_8_2,62_1_1,,,,1,,,,,XX
62_0_2,62,0,2,0,0,,62_0_3,,,,62_3_3,,62_7_3,63_0_2,,,,0 0,,,,,XX
62_1_1,62,1,1,0,0,,,,62_2_2,,,,62_8_2,63_1_1,,,,1,,,,,XX
63_0_2,63,0,2,0,0,,63_0_3,,,,63_3_3,,63_7_3,64_0_2,,,,0 0,,,,,XX
63_1_1,63,1,1,0,0,,,,63_2_2,,,,63_8_2,64_1_1,,,,1,,,,,XX
64_0_2,64,0,2,0,0,,64_0_3,,,,64_3_3,,64_7_3,65_0_2,,,,0 0,,,,,XX
64_1_1,64,1,1,0,0,,,,64_2_2,,,,64_8_2,65_1_1,,,,1,,,,,XX
65_0_2,65,0,2,0,0,,65_0_3,,,,65_3_3,,65_7_3,66_0_2,,32_31_4_1,,0 0,,,,,XX
65_1_1,65,1,1,0,0,,,,65_2_2,,,,65_8_2,66_1_1,,32_32_3,,1,,,,,XX
66_0_2,66,0,2,0,0,,66_0_3,,,,66_3_3,,66_7_3,67_0_2,,,,0 0,,,,,XX
66_1_1,66,1,1,0,0,,,,66_2_2,,,,66_8_2,67_1_1,,,,1,,,,,XX
67_0_2,67,0,2,0,0,,67_0_3,,,,67_3_3,,67_7_3,68_0_2,,,,0 0,,,,,XX
67_1_1,67,1,1,0,0,,,,67_2_2,,,,67_8_2,68_1_1,,33_33_3_0,,1,,,,,XX
68_0_2,68,0,2,0,0,,68_0_3,,,,68_3_3,,68_7_3,69_0_2,,,,0 0,,,,,XX
68_1_1,68,1,1,0,0,,,,68_2_2,,,,68_8_2,69_1_1,,,,1,,,,,XX
69_0_2,69,0,2,0,0,,69_0_3,,,,69_3_3,,69_7_3,70_0_2,,34_33_4_1,,0 0,,,,,XX
69_1_1,69,1,1,0,0,,,,69_2_2,,,,69_8_2,70_1_1,,34_34_3_0,,1,,,,,XX
70_0_2,70,0,2,0,0,,70_0_3,,,,70_3_3,,70_7_3,71_0_2,,,,0 0,,,,,XX
70_1_1,70,1,1,0,0,,,,70_2_2,,,,70_8_2,71_1_1,,,,1,,,,,XX
71_0_2,71,0,2,0,0,,71_0_3,,,,71_3_3,,71_7_3,72_0_2,,,,0 0,,,,,XX
71_1_1,71,1,1,0,0,,,,71_2_2,,,,71_8_2,72_1_1,,,,1,,,,,XX
72_0_2,72,0,2,0,0,,72_0_3,,,,72_3_3,,72_7_3,73_0_2,,,,0 0,,,,,XX
72_1_1,72,1,1,0,0,,,,72_2_2,,,,72_8_2,73_1_1,,,,1,,,,,XX
73_0_2,73,0,2,0,0,,73_0_3,,,,73_3_3,,73_7_3,74_0_2,,36_35_4,,0 0,,,,,XX
73_1_1,73,1,1,0,0,,,,73_2_2,,,,73_8_2,74_1_1,,36_36_3,,1,,,,,XX
74_0_2,74,0,2,0,0,,74_0_3,,,,74_3_3,,74_7_3,75_0_2,,,,0 0,,,,,XX
74_1_1,74,1,1,0,0,,,,74_2_2,,,,74_8_2,75_1_1,,,,1,,,,,XX
75_0_2,75,0,2,0,0,,75_0_3,,,,75_3_3,,75_7_3,76_0_2,,,,0 0,,,,,XX
75_1_1,75,1,1,0,0,,,,75_2_2,,,,75_8_2,76_1_1,,37_37_3_0,,1,,,,,XX
76_0_2,76,0,2,0,0,,76_0_3,,,,76_3_3,,76_7_3,77_0_2,,,,0 0,,,,,XX
76_1_1,76,1,1,0,0,,,,76_2_2,,,,76_8_2,77_1_1,,,,1,,,,,XX
77_0_2,77,0,2,0,0,,77_0_3,,,,77_3_3,,77_7_3,78_0_2,,38_37_4,,0 0,,,,,XX
77_1_1,77,1,1,0,0,,,,77_2_2,,,,77_8_2,78_1_1,,38_38_3_0,,1,,,,,XX
78_0_2,78,0,2,0,0,,78_0_3,,,,78_3_3,,78_7_3,79_0_2,,,,0 0,,,,,XX
78_1_1,78,1,1,0,0,,,,78_2_2,,,,78_8_2,79_1_1,,,,1,,,,,XX
79_0_2,79,0,2,0,0,,79_0_3,,,,79_3_3,,79_7_3,80_0_2,,,,0 0,,,,,XX
79_1_1,79,1,1,0,0,,,,79_2_2,,,,79_8_2,80_1_1,,,,1,,,,,XX
80_0_2,80,0,2,0,0,,,,,,,,,81_0_2,,,,0 0,,,,,XX
80_1_1,80,1,1,0,0,,,,,,,,,81_1_1,,,,1,,,,,XX
81_0_2,81,0,2,0,0,,,,,,,,,82_0_2,,40_39_4_1,,0 0,,,,,XX
81_1_1,81,1,1,0,0,,,,,,,,,82_1_1,,40_40_3,,1,,,,,XX
82_0_2,82,0,2,0,0,,,,,,,,,83_0_2,,,,0 0,,,,,XX
82_1_1,82,1,1,0,0,,,,,,,,,83_1_1,,,,1,,,,,XX
83_0_2,83,0,2,0,0,,,,,,,,,84_0_2,,,,0 0,,,,,XX
83_1_1,83,1,1,0,0,,,,,,,,,84_1_1,,41_41_3_0,,1,,,,,XX
84_0_2,84,0,2,0,0,,,,,,,,,85_0_2,,,,0 0,,,,,XX
84_1_1,84,1,1,0,0,,,,,,,,,85_1_1,,,,1,,,,,XX
85_0_2,85,0,2,0,0,,,,,,,,,86_0_2,,42_41_4_1,,0 0,,,,,XX
85_1_1,85,1,1,0,0,,,,,,,,,86_1_1,,42_42_3,,1,,,,,XX
86_0_2,86,0,2,0,0,,,,,,,,,87_0_2,,,,0 0,,,,,XX
86_1_1,86,1,1,0,0,,,,,,,,,87_1_1,,,,1,,,,,XX
87_0_2,87,0,2,0,0,,,,,,,,,88_0_2,,,,0 0,,,,,XX
87_1_1,87,1,1,0,0,,,,,,,,,88_1_1,,,,1,,,,,XX
88_0_2,88,0,2,0,0,,,,,,,,,89_0_2,,,,0 0,,,,,XX
88_1_1,88,1,1,0,0,,,,,,,,,89_1_1,,,,1,,,,,XX
89_0_2,89,0,2,0,0,,,,,,,,,90_0_2,,44_43_4,,0 0,,,,,XX
89_1_1,89,1,1,0,0,,,,,,,,,90_1_1,,44_44_3,,1,,,,,XX
90_0_2,90,0,2,0,0,,,,,,,,,91_0_2,,,,0 0,,,,,XX
90_1_1,90,1,1,0,0,,,,,,,,,91_1_1,,,,1,,,,,XX
91_0_2,91,0,2,0,0,,,,,,,,,92_0_2,,,,0 0,,,,,XX
91_1_1,91,1,1,0,0,,,,,,,,,92_1_1,,45_45_3_0,,1,,,,,XX
92_0_2,92,0,2,0,0,,,,,,,,,93_0_2,,,,0 0,,,,,XX
92_1_1,92,1,1,0,0,,,,,,,,,93_1_1,,,,1,,,,,XX
93_0_2,93,0,2,0,0,,,,,,,,,94_0_2,,46_45_4_1,,0 0,,,,,XX
93_1_1,93,1,1,0,0,,,,,,,,,94_1_1,,46_46_3,,1,,,,,XX
94_0_2,94,0,2,0,0,,,,,,,,,95_0_2,,,,0 0,,,,,XX
94_1_1,94,1,1,0,0,,,,,,,,,95_1_1,,,,1,,,,,XX
95_0_2,95,0,2,0,0,,,,,,,,,96_0_2,,,,0 0,,,,,XX
95_1_1,95,1,1,0,0,,,,,,,,,96_1_1,,,,1,,,,,XX
96_0_2,96,0,2,0,0,,,,,,,,,97_0_2,,,,0 0,,,,,XX
96_1_1,96,1,1,0,0,,,,,,,,,97_1_1,,,,1,,,,,XX
97_0_2,97,0,2,0,0,,,,,,,,,98_0_2,,48_47_4,,0 0,,,,,XX
97_1_1,97,1,1,0,0,,,,,,,,,98_1_1,,48_48_3,,1,,,,,XX
98_0_2,98,0,2,0,0,,,,,,,,,99_0_2,,,,0 0,,,,,XX
98_1_1,98,1,1,0,0,,,,,,,,,99_1_1,,,,1,,,,,XX
99_0_2,99,0,2,0,0,,,,,,,,,100_0_2,,,,0 0,,,,,XX
99_1_1,99,1,1,0,0,,,,,,,,,100_1_1,,49_49_3,,1,,,,,XX
100_0_2,100,0,2,0,0,,,,,,,,,101_0_2,,,,0 0,,,,,XX
100_1_1,100,1,1,0,0,,,,,,,,,101_1_1,,,,1,,,,,XX
101_0_2,101,0,2,0,0,,,,,,,,,102_0_2,,50_49_4,,0 0,,,,,XX
101_1_1,101,1,1,0,0,,,,,,,,,102_1_1,,50_50_3,,1,,,,,XX
102_0_2,102,0,2,0,0,,,,,,,,,103_0_2,,,,0 0,,,,,XX
102_1_1,102,1,1,0,0,,,,,,,,,103_1_1,,,,1,,,,,XX
103_0_2,103,0,2,0,0,,,,,,,,,104_0_2,,,,0 0,,,,,XX
103_1_1,103,1,1,0,0,,,,,,,,,104_1_1,,,,1,,,,,XX
104_0_2,104,0,2,0,0,,,,,,,,,105_0_2,,,,0 0,,,,,XX
104_1_1,104,1,1,0,0,,,,,,,,,105_1_1,,,,1,,,,,XX
105_0_2,105,0,2,0,0,,,,,,,,,106_0_2,,52_51_4,,0 0,,,,,XX
105_1_1,105,1,1,0,0,,,,,,,,,106_1_1,,52_52_3,,1,,,,,XX
106_0_2,106,0,2,0,0,,,,,,,,,107_0_2,,,,0 0,,,,,XX
106_1_1,106,1,1,0,0,,,,,,,,,107_1_1,,,,1,,,,,XX
107_0_2,107,0,2,0,0,,,,,,,,,108_0_2,,,,0 0,,,,,XX
107_1_1,107,1,1,0,0,,,,,,,,,108_1_1,,53_53_3,,1,,,,,XX
108_0_2,108,0,2,0,0,,,,,,,,,109_0_2,,,,0 0,,,,,XX
108_1_1,108,1,1,0,0,,,,,,,,,109_1_1,,,,1,,,,,XX
109_0_2,109,0,2,0,0,,,,,,,,,110_0_2,,54_53_4,,0 0,,,,,XX
109_1_1,109,1,1,0,0,,,,,,,,,110_1_1,,54_54_3,,1,,,,,XX
110_0_2,110,0,2,0,0,,,,,,,,,111_0_2,,,,0 0,,,,,XX
110_1_1,110,1,1,0,0,,,,,,,,,111_1_1,,,,1,,,,,XX
111_0_2,111,0,2,0,0,,,,,,,,,112_0_2,,,,0 0,,,,,XX
111_1_1,111,1,1,0,0,,,,,,,,,112_1_1,,,,1,,,,,XX
112_0_2,112,0,2,0,0,,,,,,,,,113_0_2,,,,0 0,,,,,XX
